token,lemma,upos,clique,stem,synonyms,hypernyms
case,case,NOUN,123,case,case|caseful|casing|causa|cause|character|compositor's case|display case|eccentric|event|example|face|font|fount|grammatical case|guinea pig|instance|lawsuit|pillow slip|pillowcase|sheath|shell|showcase|slip|subject|suit|type|typeface|typesetter's case|vitrine,happening|occurrence|occurrent|natural event|circumstance|proceeding|legal proceeding|proceedings|fact|container|person|individual|someone|somebody|mortal|soul|problem|argument|statement|containerful|grammatical category|syntactic category|state of mind|frame of mind|adult|grownup|type|covering|natural covering|cover|housing|framework|frame|receptacle|bed linen
text,text,NOUN,123,text,school text|schoolbook|text|text edition|textbook|textual matter,matter|passage|book
documents,document,NOUN,123,document,document|papers|text file|written document,writing|written material|piece of writing|representation|communication|computer file
interpreted,interpret,VERB,123,interpret,construe|interpret|read|rede|render|represent|see|translate|understand,understand|explain|explicate|perform|execute|do|re-create|repeat|reiterate|ingeminate|iterate|restate|retell
as,as,ADV,123,a,as|equally|every bit,
events,event,NOUN,123,event,case|consequence|effect|event|issue|outcome|result|upshot,psychological feature|circumstance|physical phenomenon|phenomenon
change,change,NOUN,123,chang,alteration|change|modification|variety,happening|occurrence|occurrent|natural event|relation|action|consequence|effect|outcome|result|event|issue|upshot|cash|hard cash|hard currency|thing|clothing|article of clothing|vesture|wear|wearable|habiliment|coin|difference
discourse,discourse,NOUN,123,discours,discourse|discussion|preaching|sermon|treatment,language unit|linguistic unit|address|speech|communication|communicating
document,document,NOUN,123,document,document|papers|text file|written document,writing|written material|piece of writing|representation|communication|computer file
beginning,begin,VERB,123,begin,begin|commence|get|get down|lead off|set about|set out|start|start out,talk|speak|utter|mouth|verbalize|verbalise|be|act|move|achieve|accomplish|attain|reach
new,new,ADJ,123,new,fresh|Modern|new|New|new(a)|novel|raw|unexampled|young,
chapter,chapter,NOUN,123,chapter,chapter,section|subdivision|phase|stage|club|social club|society|guild|gild|lodge|order|assembly|episode
book,book,NOUN,123,book,account book|al-Qur'an|Bible|book|Book|book of account|Christian Bible|Good Book|Holy Scripture|Holy Writ|Koran|ledger|leger|playscript|Quran|record|record book|rule book|script|Scripture|volume|Word|Word of God,publication|product|production|fact|dramatic composition|dramatic work|record|collection|aggregation|accumulation|assemblage|sacred text|sacred writing|religious writing|religious text|section|subdivision
adopt,adopt,NOUN,124,adopt,,NA
computation,computation,NOUN,124,comput,calculation|computation|computing|figuring|reckoning,procedure|process|problem solving
word,word,NOUN,124,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text
score,score,NOUN,124,score,account|grade|grievance|grudge|mark|musical score|score|scotch|sexual conquest,evaluation|valuation|rating|sheet music|number|set|reason|ground|fact|debt|incision|scratch|prick|slit|dent|resentment|bitterness|gall|rancor|rancour|success|seduction|conquest
ws,w,NOUN,124,w,atomic number 74|double-u|due west|tungsten|w|W|watt|west|westward|wolfram,metallic element|metal|cardinal compass point|power unit|letter|letter of the alphabet|alphabetic character
textrank,textrank,NOUN,124,textrank,,NA
mihalcea,mihalcea,NOUN,124,mihalcea,,NA
as,as,ADV,124,a,as|equally|every bit,
given,give,VERB,124,give,afford|apply|break|cave in|chip in|collapse|commit|consecrate|contribute|dedicate|devote|ease up|establish|fall in|feed|founder|generate|gift|give|give way|grant|hand|have|hold|impart|kick in|leave|make|move over|open|pass|pass on|pay|present|reach|render|return|sacrifice|throw|turn over|yield,supply|provide|render|furnish|transfer|state|say|tell|communicate|intercommunicate|direct|make|create|think|cogitate|cerebrate|produce|pass|hand|reach|pass on|turn over|give|utter|emit|let out|let loose|release|relinquish|resign|free|give up|use|utilize|utilise|apply|employ|administer|dispense|distribute|mete out|deal|parcel out|lot|shell out|deal out|dish out|allot|dole out|move|ply|cater|change|estimate|gauge|approximate|guess|judge|execute|compensate|recompense|repair|indemnify|show|perform|stretch|toast|drink|pledge|salute|wassail|accord|grant|express|evince|submit|lead|permit|allow|let|countenance|inflict|bring down|visit|impose|happen|hap|go on|pass off|occur|fall out|come about|take place|accept|consent|go for|offer|proffer
belowws,beloww,NOUN,124,beloww,,NA
oned,one,ADJ,124,on,1|ane|i|matchless|nonpareil|one|one and only(a)|one(a)|peerless|right(a)|unitary|unmatchable|unmatched|unrivaled|unrivalled,
wjivknjwjkws,wjivknjwjkw,NOUN,124,wjivknjwjkw,,NA
vj,vj,PROPN,124,vj,NA,NA
here,here,ADV,124,here,here|hither,NA
damping,damping,NOUN,124,damp,,NA
factor,factor,NOUN,124,factor,agent|broker|cistron|component|constituent|divisor|element|factor|gene|ingredient,cause|part|section|division|integer|whole number|businessperson|bourgeois|number|independent variable|experimental variable|sequence
d,would,PROPN,124,would,NA,NA
set,set,VERB,124,set,adjust|arrange|coif|coiffe|coiffure|congeal|correct|countersink|define|determine|do|dress|fix|fructify|gear up|go down|go under|jell|lay|lay out|limit|localise|localize|mark|place|plant|pose|position|prepare|put|ready|rig|set|set up|sic|specify|typeset,move|displace|choose|take|select|pick out|lay down|establish|make|change|alter|modify|arrange|set up|adjust|set|correct|stage|present|represent|descend|fall|go down|come down|compose|write|put|place|pose|position|lay|originate|initiate|start|solidify|print|impress|bury|sink|hone|assail|assault|set on|attack|estimate|gauge|approximate|guess|judge|equip|fit|fit out|outfit|fix|prepare|ready|gear up|reproduce|procreate|multiply|groom|neaten
probability,probability,NOUN,124,probabl,chance|probability,measure|quantity|amount|quality
jump,jump,VERB,124,jump,alternate|bound|chute|climb up|derail|jump|jump off|jump out|jump-start|jumpstart|leap|leap out|parachute|pass over|rise|skip|skip over|spring|stand out|start|startle|stick out,move|assail|assault|set on|attack|wax|mount|climb|rise|look|appear|seem|enter|participate|change|travel|go|locomote|dive|plunge|plunk|start|start up|neglect|pretermit|omit|drop|miss|leave out|overlook|overleap|switch|shift|alter|vary
context,context,NOUN,124,context,circumstance|context|context of use|linguistic context|setting,discourse|environment
surfing,surf,VERB,124,surf,browse|channel-surf|surf|surfboard,glide|search|seek|look for|switch|shift|change
model,model,NOUN,124,model,example|exemplar|fashion model|framework|good example|manakin|manikin|mannequin|mannikin|model|modeling|modelling|poser|role model|simulation|theoretical account,hypothesis|possibility|theory|kind|sort|form|variety|assistant|helper|help|supporter|representation|ideal|leader|mental representation|internal representation
nj,nj,PROPN,125,nj,NA,NA
sets,set,VERB,125,set,adjust|arrange|coif|coiffe|coiffure|congeal|correct|countersink|define|determine|do|dress|fix|fructify|gear up|go down|go under|jell|lay|lay out|limit|localise|localize|mark|place|plant|pose|position|prepare|put|ready|rig|set|set up|sic|specify|typeset,move|displace|choose|take|select|pick out|lay down|establish|make|change|alter|modify|arrange|set up|adjust|set|correct|stage|present|represent|descend|fall|go down|come down|compose|write|put|place|pose|position|lay|originate|initiate|start|solidify|print|impress|bury|sink|hone|assail|assault|set on|attack|estimate|gauge|approximate|guess|judge|equip|fit|fit out|outfit|fix|prepare|ready|gear up|reproduce|procreate|multiply|groom|neaten
adjacent,adjacent,ADJ,125,adjac,adjacent|conterminous|contiguous|neighboring(a)|next|side by side(p),
nodes,node,NOUN,125,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system
node,node,NOUN,125,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system
vj,vj,PROPN,125,vj,NA,NA
respectively,respectivly,ADV,125,respectivli,,NA
mihalcea,mihalcea,NOUN,126,mihalcea,,NA
expressed,express,VERB,126,express,carry|convey|evince|express|extract|give tongue to|press out|show|state|utter|verbalise|verbalize,convey|communicate|intercommunicate|denote|refer|realize|realise|actualize|actualise|substantiate|get|acquire|mail|post|send
damping,damping,NOUN,126,damp,,NA
factor,factor,NOUN,126,factor,agent|broker|cistron|component|constituent|divisor|element|factor|gene|ingredient,cause|part|section|division|integer|whole number|businessperson|bourgeois|number|independent variable|experimental variable|sequence
associated,associate,VERB,126,associ,affiliate|associate|assort|colligate|connect|consociate|consort|link|link up|relate|tie in,think|cogitate|cerebrate|interact|unite|unify
surfer,surfer,NOUN,126,surfer,surfboarder|surfer,swimmer|natator|bather
model,model,NOUN,126,model,example|exemplar|fashion model|framework|good example|manakin|manikin|mannequin|mannikin|model|modeling|modelling|poser|role model|simulation|theoretical account,hypothesis|possibility|theory|kind|sort|form|variety|assistant|helper|help|supporter|representation|ideal|leader|mental representation|internal representation
interpreted,interpret,VERB,126,interpret,construe|interpret|read|rede|render|represent|see|translate|understand,understand|explain|explicate|perform|execute|do|re-create|repeat|reiterate|ingeminate|iterate|restate|retell
as,as,ADV,126,a,as|equally|every bit,
text,text,NOUN,126,text,school text|schoolbook|text|text edition|textbook|textual matter,matter|passage|book
cohesion,cohesion,NOUN,126,cohes,coherence|coherency|cohesion|cohesiveness,connection|link|connectedness|growth|growing|maturation|development|ontogeny|ontogenesis|force
knitting,knitt,VERB,126,knitt,,NA
discourse,discourse,NOUN,126,discours,discourse|discussion|preaching|sermon|treatment,language unit|linguistic unit|address|speech|communication|communicating
together,together,ADV,126,togeth,in concert|together|unitedly,NA
positionrank,positionrank,NOUN,127,positionrank,,NA
extension,extension,NOUN,127,extens,annex|annexe|denotation|elongation|extension|extension phone|extension service|file name extension|filename extension|lengthiness|prolongation|propagation|reference|telephone extension|university extension|wing,delay|hold|time lag|postponement|wait|expansion|enlargement|dissemination|airing|public exposure|spreading|education|instruction|teaching|pedagogy|didactics|educational activity|stretching|string|meaning|substance|property|dance|longness|telephone|phone|telephone set|addition|add-on|improver
